customer_id,first_purchase_date,last_purchase_date,tenure_days,days_since_last_purchase,churn_flag
12953,2010-07-05,2011-11-30,513,9,0
12954,2010-03-11,2010-03-11,0,638,1
12955,2011-03-17,2011-12-08,266,1,0
12956,2009-12-15,2011-02-06,418,306,1
12957,2009-12-11,2011-11-30,719,9,0
12958,2010-05-05,2010-11-04,183,400,1
12959,2010-08-12,2010-08-12,0,484,1
12960,2010-02-16,2010-10-22,248,413,1
12961,2010-11-25,2010-11-25,0,379,1
12962,2011-08-18,2011-12-02,106,7,0
12963,2010-07-08,2011-12-01,511,8,0
12964,2010-09-28,2010-09-28,0,437,1
12965,2011-09-11,2011-09-11,0,89,0
12966,2011-11-30,2011-11-30,0,9,0
12967,2010-11-21,2010-12-16,25,358,1
12968,2011-08-19,2011-08-19,0,112,1
12969,2010-04-16,2010-04-16,0,602,1
12970,2009-12-04,2011-12-02,728,7,0
12971,2009-12-15,2011-12-06,721,3,0
12972,2010-02-16,2010-10-22,248,413,1
12973,2010-10-22,2010-10-22,0,413,1
12974,2010-05-23,2011-05-26,368,197,1
12975,2009-12-06,2010-09-29,297,436,1
12976,2010-02-12,2011-05-12,454,211,1
12977,2010-07-16,2011-07-06,355,156,1
12978,2009-12-10,2010-11-19,344,385,1
12979,2009-12-10,2009-12-10,0,729,1
12980,2009-12-02,2011-07-05,580,157,1
12981,2011-07-29,2011-11-10,104,29,0
12982,2010-04-12,2011-04-11,364,242,1
12983,2010-04-20,2010-04-20,0,598,1
12984,2011-11-21,2011-11-21,0,18,0
12985,2011-11-11,2011-12-09,28,0,0
12986,2010-01-21,2010-10-07,259,428,1
12987,2010-01-20,2011-09-27,615,73,0
12988,2011-02-20,2011-02-20,0,292,1
12989,2009-12-10,2011-12-06,726,3,0
12990,2010-03-30,2011-11-08,588,31,0
12991,2010-11-15,2011-11-16,366,23,0
12992,2009-12-14,2009-12-14,0,725,1
12993,2010-02-18,2011-11-16,636,23,0
12994,2011-03-16,2011-12-05,264,4,0
12995,2011-09-15,2011-09-15,0,85,0
12996,2010-11-29,2010-11-29,0,375,1
12997,2010-04-06,2011-11-17,590,22,0
12998,2010-02-24,2010-08-04,161,492,1
12999,2011-04-08,2011-05-27,49,196,1
13000,2009-12-14,2011-08-25,619,106,1
13001,2009-12-03,2011-12-05,732,4,0
13002,2010-10-01,2011-01-25,116,318,1
13003,2011-05-09,2011-08-26,109,105,1
13004,2009-12-15,2011-11-28,713,11,0
13005,2010-09-08,2011-06-19,284,173,1
13006,2011-10-14,2011-10-14,0,56,0
13007,2010-05-09,2010-05-09,0,579,1
13008,2009-12-16,2011-01-20,400,323,1
13009,2010-02-05,2010-02-05,0,672,1
13010,2010-03-01,2010-11-30,274,374,1
13011,2010-12-02,2010-12-02,0,372,1
13012,2010-04-26,2011-11-30,583,9,0
13013,2009-12-14,2011-12-08,724,1,0
13014,2010-10-03,2011-11-29,422,10,0
13015,2010-04-15,2011-10-17,550,53,0
13016,2011-08-08,2011-09-27,50,73,0
13017,2011-12-02,2011-12-02,0,7,0
13018,2010-03-01,2011-11-23,632,16,0
13019,2009-12-06,2010-11-25,354,379,1
13020,2010-02-18,2010-05-26,97,562,1
13021,2009-12-05,2011-12-05,730,4,0
13022,2010-10-06,2010-10-06,0,429,1
13023,2010-06-29,2011-10-06,464,64,0
13024,2010-05-06,2010-08-26,112,470,1
13025,2009-12-08,2009-12-08,0,731,1
13026,2009-12-13,2011-12-08,725,1,0
13027,2010-01-20,2011-08-18,575,113,1
13028,2011-10-25,2011-11-17,23,22,0
13029,2010-07-04,2011-11-09,493,30,0
13030,2010-12-06,2011-11-28,357,11,0
13031,2010-06-03,2010-10-28,147,407,1
13032,2010-09-05,2011-10-18,408,52,0
13033,2010-10-06,2010-12-17,72,357,1
13034,2010-11-03,2011-10-16,347,54,0
13035,2010-10-04,2011-09-27,358,73,0
13036,2010-01-24,2010-01-24,0,684,1
13037,2009-12-03,2011-07-24,598,138,1
13038,2011-02-22,2011-09-20,210,80,0
13039,2009-12-17,2010-05-04,138,584,1
13040,2011-11-06,2011-12-01,25,8,0
13041,2010-04-29,2010-09-15,139,450,1
13042,2009-12-07,2010-04-20,134,598,1
13043,2011-03-11,2011-03-11,0,273,1
13044,2010-01-08,2011-02-21,409,291,1
13045,2010-08-10,2011-09-01,387,99,1
13046,2010-09-09,2011-11-09,426,30,0
13047,2009-12-16,2011-11-08,692,31,0
13048,2010-01-27,2011-11-25,667,14,0
13049,2010-11-03,2011-10-06,337,64,0
13050,2009-12-15,2011-11-25,710,14,0
13051,2010-03-30,2010-05-10,41,578,1
13052,2010-02-23,2011-05-11,442,212,1
13053,2010-03-28,2010-03-28,0,621,1
13055,2010-10-06,2011-09-22,351,78,0
13056,2010-06-06,2010-06-06,0,551,1
13057,2010-03-18,2010-06-27,101,530,1
13058,2011-07-11,2011-11-15,127,24,0
13059,2010-03-31,2011-04-04,369,249,1
13060,2011-03-31,2011-03-31,0,253,1
13061,2011-09-28,2011-09-28,0,72,0
13062,2011-06-01,2011-06-01,0,191,1
13063,2010-08-16,2010-08-16,0,480,1
13064,2010-04-27,2011-11-27,579,12,0
13065,2010-06-10,2010-12-01,174,373,1
13066,2011-11-07,2011-11-15,8,24,0
13067,2010-09-19,2011-09-18,364,82,0
13068,2011-01-24,2011-11-29,309,10,0
13069,2010-06-14,2011-12-09,543,0,0
13070,2009-12-07,2011-05-31,540,192,1
13071,2010-04-06,2010-04-06,0,612,1
13072,2011-03-18,2011-03-18,0,266,1
13073,2010-09-28,2010-10-24,26,411,1
13074,2009-12-16,2010-07-16,212,511,1
13075,2011-08-02,2011-08-02,0,129,1
13076,2010-09-08,2010-09-08,0,457,1
13077,2009-12-11,2011-12-08,727,1,0
13078,2009-12-01,2011-12-06,735,3,0
13079,2010-10-18,2011-12-05,413,4,0
13080,2010-04-09,2011-06-13,430,179,1
13081,2009-12-08,2011-11-28,720,11,0
13082,2009-12-22,2011-08-05,591,126,1
13083,2010-10-10,2011-12-05,421,4,0
13084,2010-08-05,2010-08-05,0,491,1
13085,2009-12-01,2011-07-05,581,157,1
13086,2010-11-22,2010-11-22,0,382,1
13087,2009-12-13,2009-12-13,0,726,1
13088,2010-10-18,2010-10-18,0,417,1
13089,2009-12-02,2011-12-07,735,2,0
13090,2010-08-02,2011-12-01,486,8,0
13091,2009-12-10,2011-11-11,701,28,0
13092,2010-02-10,2011-09-30,597,70,0
13093,2009-12-04,2011-03-09,460,275,1
13094,2010-11-15,2011-11-18,368,21,0
13095,2011-09-30,2011-09-30,0,70,0
13096,2010-11-10,2010-11-10,0,394,1
13097,2009-12-01,2011-11-07,706,32,0
13098,2011-01-26,2011-12-08,316,1,0
13099,2011-09-01,2011-09-01,0,99,1
13101,2010-01-27,2011-04-19,447,234,1
13102,2010-05-06,2011-12-08,581,1,0
13103,2010-05-11,2011-10-31,538,39,0
13104,2010-02-24,2011-12-06,650,3,0
13105,2010-09-29,2010-09-29,0,436,1
13106,2010-10-22,2011-07-29,280,133,1
13107,2010-02-04,2011-10-26,629,44,0
13108,2010-09-30,2010-12-02,63,372,1
13109,2010-06-06,2011-10-11,492,59,0
13110,2009-12-01,2011-11-08,707,31,0
13111,2009-12-21,2009-12-21,0,718,1
13112,2010-06-16,2010-06-16,0,541,1
13113,2010-03-28,2011-12-09,621,0,0
13114,2009-12-09,2009-12-09,0,730,1
13115,2010-04-19,2011-11-28,588,11,0
13116,2011-07-24,2011-07-24,0,138,1
13117,2010-03-26,2011-11-18,602,21,0
13118,2010-09-26,2011-11-20,420,19,0
13119,2010-02-09,2010-02-09,0,668,1
13120,2011-04-15,2011-04-15,0,238,1
13121,2011-03-15,2011-03-15,0,269,1
13122,2011-04-13,2011-09-06,146,94,1
13123,2010-06-28,2010-08-24,57,472,1
13124,2010-11-19,2011-09-11,296,89,0
13125,2010-07-04,2010-07-04,0,523,1
13126,2010-03-02,2011-12-05,643,4,0
13127,2011-09-23,2011-09-23,0,77,0
13128,2010-03-18,2010-03-18,0,631,1
13129,2010-06-28,2010-09-13,77,452,1
13130,2011-09-06,2011-09-06,0,94,1
13131,2010-02-09,2011-11-16,645,23,0
13132,2011-03-23,2011-03-23,0,261,1
13133,2010-09-06,2011-03-11,186,273,1
13134,2010-10-19,2011-09-15,331,85,0
13135,2010-08-05,2011-05-27,295,196,1
13136,2009-12-08,2011-10-14,675,56,0
13137,2010-07-25,2011-11-29,492,10,0
13138,2010-11-08,2011-11-17,374,22,0
13139,2010-09-28,2011-11-23,421,16,0
13140,2010-08-05,2011-08-23,383,108,1
13141,2009-12-09,2011-09-16,646,84,0
13142,2011-11-20,2011-11-20,0,19,0
13143,2010-05-04,2010-05-04,0,584,1
13144,2010-10-04,2011-01-11,99,332,1
13145,2010-04-19,2011-10-31,560,39,0
13146,2011-11-13,2011-11-13,0,26,0
13147,2011-09-01,2011-11-29,89,10,0
13148,2009-12-07,2011-11-10,703,29,0
13149,2011-02-23,2011-11-25,275,14,0
13150,2010-03-19,2010-08-12,146,484,1
13151,2010-03-22,2011-02-17,332,295,1
13152,2010-01-14,2010-10-18,277,417,1
13153,2011-12-04,2011-12-04,0,5,0
13154,2009-12-04,2010-11-05,336,399,1
13155,2010-08-05,2011-11-06,458,33,0
13156,2010-02-01,2010-11-19,291,385,1
13157,2010-03-08,2011-10-21,592,49,0
13158,2010-11-16,2011-09-06,294,94,1
13159,2011-08-16,2011-12-01,107,8,0
13160,2011-11-17,2011-11-17,0,22,0
13161,2010-07-27,2011-01-30,187,313,1
13162,2009-12-04,2011-08-09,613,122,1
13163,2010-04-08,2010-04-08,0,610,1
13164,2010-02-10,2010-05-19,98,569,1
13165,2010-10-22,2011-10-24,367,46,0
13166,2010-10-21,2011-03-01,131,283,1
13167,2010-11-14,2011-11-21,372,18,0
13168,2010-06-15,2011-11-03,506,36,0
13169,2010-05-26,2011-10-07,499,63,0
13170,2011-11-13,2011-11-13,0,26,0
13171,2011-02-13,2011-11-18,278,21,0
13172,2010-11-04,2010-11-04,0,400,1
13173,2009-12-10,2011-12-05,725,4,0
13174,2009-12-04,2011-11-23,719,16,0
13175,2009-12-04,2010-05-06,153,582,1
13176,2011-10-24,2011-10-24,0,46,0
13177,2010-10-05,2011-10-06,366,64,0
13178,2009-12-16,2011-11-13,697,26,0
13179,2010-03-31,2010-03-31,0,618,1
13180,2010-04-11,2010-04-11,0,607,1
13181,2010-11-23,2010-11-23,0,381,1
13182,2011-10-25,2011-10-25,0,45,0
13183,2010-03-14,2011-12-02,628,7,0
13184,2011-02-22,2011-11-25,276,14,0
13185,2011-03-17,2011-03-17,0,267,1
13186,2011-08-03,2011-10-31,89,39,0
13187,2010-03-25,2011-01-06,287,337,1
13188,2011-11-28,2011-11-28,0,11,0
13189,2011-08-16,2011-11-21,97,18,0
13190,2009-12-07,2010-06-13,188,544,1
13191,2010-02-19,2010-02-19,0,658,1
13192,2010-01-22,2011-09-05,591,95,1
13193,2011-10-09,2011-10-09,0,61,0
13194,2010-10-14,2011-07-27,286,135,1
13195,2010-10-21,2010-10-21,0,414,1
13196,2010-04-01,2011-11-28,606,11,0
13197,2010-04-09,2010-04-09,0,609,1
13198,2010-10-01,2011-11-29,424,10,0
13199,2009-12-05,2011-12-06,731,3,0
13200,2011-08-05,2011-11-20,107,19,0
13201,2010-03-07,2010-07-25,140,502,1
13202,2009-12-09,2010-11-10,336,394,1
13203,2009-12-17,2011-11-30,713,9,0
13204,2009-12-08,2009-12-08,0,731,1
13205,2010-09-22,2010-09-22,0,443,1
13206,2009-12-07,2010-11-04,332,400,1
13207,2010-04-06,2011-11-24,597,15,0
13208,2009-12-03,2011-10-12,678,58,0
13209,2010-01-24,2011-11-09,654,30,0
13210,2011-09-07,2011-09-07,0,93,1
13211,2009-12-06,2011-11-29,723,10,0
13212,2011-10-09,2011-11-20,42,19,0
13213,2010-05-20,2011-10-14,512,56,0
13214,2010-03-03,2010-10-18,229,417,1
13215,2010-11-02,2010-11-02,0,402,1
13216,2011-03-17,2011-03-17,0,267,1
13217,2010-02-22,2011-08-09,533,122,1
13218,2011-08-04,2011-08-04,0,127,1
13219,2010-03-31,2010-03-31,0,618,1
13220,2010-05-13,2011-09-22,497,78,0
13221,2010-12-15,2011-04-13,119,240,1
13222,2010-05-11,2010-05-11,0,577,1
13223,2010-02-12,2011-05-23,465,200,1
13224,2011-07-11,2011-10-10,91,60,0
13225,2009-12-17,2011-12-06,719,3,0
13226,2010-11-11,2011-03-11,120,273,1
13227,2011-05-22,2011-05-22,0,201,1
13228,2011-09-19,2011-09-19,0,81,0
13229,2011-04-28,2011-04-28,0,225,1
13230,2010-03-18,2011-12-05,627,4,0
13232,2011-04-10,2011-11-27,231,12,0
13233,2010-01-14,2011-09-26,620,74,0
13234,2009-12-07,2010-02-05,60,672,1
13235,2011-05-11,2011-05-11,0,212,1
13236,2011-08-25,2011-11-15,82,24,0
13237,2010-11-17,2010-11-17,0,387,1
13238,2010-04-28,2011-11-22,573,17,0
13239,2010-07-25,2011-03-23,241,261,1
13240,2010-02-25,2011-09-04,556,96,1
13241,2010-10-24,2010-10-24,0,411,1
13242,2010-02-09,2011-08-19,556,112,1
13243,2010-03-18,2011-05-20,428,203,1
13244,2011-09-08,2011-09-08,0,92,1
13245,2010-10-03,2011-10-20,382,50,0
13246,2010-07-02,2011-11-21,507,18,0
13247,2011-09-18,2011-11-22,65,17,0
13248,2011-06-03,2011-08-07,65,124,1
13249,2010-01-24,2011-09-08,592,92,1
13250,2010-07-25,2010-09-05,42,460,1
13251,2010-11-02,2010-11-02,0,402,1
13252,2010-03-24,2010-11-10,231,394,1
13253,2010-01-05,2011-07-06,547,156,1
13254,2010-11-28,2010-11-28,0,376,1
13255,2010-07-15,2011-11-30,503,9,0
13257,2010-09-29,2010-09-29,0,436,1
13258,2010-11-04,2011-11-28,389,11,0
13259,2010-01-10,2011-10-09,637,61,0
13260,2011-10-09,2011-10-09,0,61,0
13261,2011-02-27,2011-03-16,17,268,1
13262,2010-04-18,2011-03-21,337,263,1
13263,2010-10-22,2011-12-08,412,1,0
13264,2010-09-23,2010-09-23,0,442,1
13265,2011-03-11,2011-10-17,220,53,0
13266,2009-12-17,2011-11-28,711,11,0
13267,2009-12-07,2011-12-07,730,2,0
13268,2011-03-17,2011-11-22,250,17,0
13269,2009-12-02,2011-12-08,736,1,0
13270,2010-12-08,2010-12-08,0,366,1
13271,2011-11-02,2011-11-02,0,37,0
13272,2011-09-11,2011-11-08,58,31,0
13273,2011-08-18,2011-08-18,0,113,1
13274,2010-10-26,2010-10-26,0,409,1
13275,2010-03-17,2010-11-21,249,383,1
13276,2010-03-07,2011-10-07,579,63,0
13277,2010-06-18,2011-11-24,524,15,0
13278,2010-04-08,2011-10-30,570,40,0
13279,2011-09-22,2011-09-22,0,78,0
13280,2010-03-05,2011-08-09,522,122,1
13281,2010-09-26,2010-09-26,0,439,1
13282,2010-10-29,2011-11-21,388,18,0
13283,2010-03-09,2011-10-11,581,59,0
13284,2011-01-13,2011-01-13,0,330,1
13285,2010-03-25,2011-11-16,601,23,0
13286,2010-04-18,2010-04-18,0,600,1
13287,2010-01-04,2010-04-15,101,603,1
13288,2010-02-11,2010-09-22,223,443,1
13289,2009-12-16,2009-12-16,0,723,1
13290,2010-09-27,2010-09-27,0,438,1
13291,2010-02-11,2011-07-07,511,155,1
13292,2010-07-01,2011-11-01,488,38,0
13293,2010-02-09,2010-11-12,276,392,1
13294,2010-03-03,2011-06-03,457,189,1
13295,2010-05-12,2010-12-15,217,359,1
13296,2010-05-11,2011-07-25,440,137,1
13297,2010-06-15,2011-12-02,535,7,0
13298,2011-12-08,2011-12-08,0,1,0
13299,2010-06-29,2011-03-16,260,268,1
13300,2010-05-14,2011-06-23,405,169,1
13301,2011-02-20,2011-08-28,189,103,1
13302,2010-07-01,2011-07-07,371,155,1
13303,2010-11-04,2010-11-04,0,400,1
13304,2010-02-08,2010-12-23,318,351,1
13305,2010-03-10,2011-12-05,635,4,0
13306,2010-10-05,2010-10-05,0,430,1
13307,2010-04-26,2011-08-11,472,120,1
13308,2010-04-22,2011-11-17,574,22,0
13309,2010-11-12,2011-12-02,385,7,0
13310,2010-11-02,2011-11-11,374,28,0
13311,2011-07-12,2011-12-05,146,4,0
13312,2010-09-14,2010-09-14,0,451,1
13313,2009-12-02,2011-11-17,715,22,0
13314,2011-09-27,2011-12-08,72,1,0
13315,2010-01-19,2010-01-19,0,689,1
13316,2010-03-10,2011-11-02,602,37,0
13317,2009-12-13,2011-10-04,660,66,0
13318,2011-11-02,2011-12-08,36,1,0
13319,2009-12-06,2011-12-04,728,5,0
13320,2010-08-18,2011-09-22,400,78,0
13321,2011-09-14,2011-09-28,14,72,0
13322,2011-11-22,2011-11-22,0,17,0
13323,2011-09-16,2011-12-06,81,3,0
13324,2010-05-25,2011-11-03,527,36,0
13325,2011-09-19,2011-09-19,0,81,0
13326,2010-10-03,2010-10-03,0,432,1
13327,2009-12-18,2011-11-01,683,38,0
13328,2011-01-27,2011-01-27,0,316,1
13329,2009-12-04,2011-11-08,704,31,0
13330,2010-02-23,2011-09-08,562,92,1
13331,2010-11-03,2010-11-03,0,401,1
13332,2011-11-25,2011-11-25,0,14,0
13333,2010-02-19,2010-10-24,247,411,1
13334,2010-02-25,2011-09-18,570,82,0
13336,2011-09-23,2011-09-23,0,77,0
13337,2010-06-11,2010-06-11,0,546,1
13338,2010-01-05,2011-07-05,546,157,1
13339,2011-05-23,2011-05-23,0,200,1
13340,2010-02-22,2011-10-25,610,45,0
13341,2011-03-24,2011-03-24,0,260,1
13343,2011-06-15,2011-06-15,0,177,1
13344,2011-03-07,2011-10-03,210,67,0
13345,2011-02-25,2011-02-25,0,287,1
13346,2010-04-22,2010-09-03,134,462,1
13347,2011-09-30,2011-09-30,0,70,0
13348,2011-10-06,2011-10-06,0,64,0
13349,2011-11-29,2011-11-29,0,10,0
13350,2011-09-21,2011-11-23,63,16,0
13351,2011-10-04,2011-10-04,0,66,0
13352,2011-10-10,2011-10-10,0,60,0
13354,2011-09-29,2011-09-29,0,71,0
13355,2011-08-09,2011-08-09,0,122,1
13356,2011-09-20,2011-09-20,0,80,0
13357,2010-03-22,2011-03-27,370,257,1
13358,2011-03-16,2011-03-16,0,268,1
13359,2010-11-01,2011-10-07,340,63,0
13360,2010-01-08,2010-10-04,269,431,1
13361,2010-04-01,2010-08-24,145,472,1
13362,2010-10-10,2011-11-30,416,9,0
13363,2010-10-26,2011-11-22,392,17,0
13364,2011-09-29,2011-09-29,0,71,0
13365,2011-05-06,2011-11-06,184,33,0
13366,2011-10-20,2011-10-20,0,50,0
13367,2010-10-04,2010-10-04,0,431,1
13368,2010-10-12,2011-03-28,167,256,1
13369,2010-12-09,2010-12-09,0,365,1
13370,2010-12-03,2010-12-03,0,371,1
13371,2010-03-17,2010-07-22,127,505,1
13372,2011-09-11,2011-09-11,0,89,0
13373,2009-12-06,2011-10-10,673,60,0
13374,2010-09-16,2010-10-21,35,414,1
13375,2010-09-21,2011-09-12,356,88,0
13376,2011-04-19,2011-09-01,135,99,1
13377,2010-03-04,2010-11-08,249,396,1
13379,2011-07-26,2011-11-13,110,26,0
13380,2010-10-03,2010-10-03,0,432,1
13381,2009-12-01,2011-11-08,707,31,0
13382,2009-12-08,2011-03-04,451,280,1
13383,2010-06-14,2010-06-14,0,543,1
13384,2010-07-27,2011-11-09,470,30,0
13385,2011-01-14,2011-01-14,0,329,1
13386,2010-09-28,2010-10-21,23,414,1
13387,2010-10-18,2010-10-18,0,417,1
13388,2010-04-15,2011-07-31,472,131,1
13389,2011-04-21,2011-11-28,221,11,0
13390,2011-09-26,2011-09-26,0,74,0
13391,2011-05-20,2011-05-20,0,203,1
13392,2010-01-31,2010-01-31,0,677,1
13393,2009-12-07,2010-05-05,149,583,1
13394,2009-12-01,2011-12-08,737,1,0
13395,2010-10-14,2011-06-07,236,185,1
13396,2011-01-24,2011-11-10,290,29,0
13397,2010-01-20,2011-09-28,616,72,0
13398,2010-09-17,2011-05-31,256,192,1
13399,2010-07-08,2010-09-01,55,464,1
13400,2010-05-06,2010-05-06,0,582,1
13402,2010-05-24,2011-08-04,437,127,1
13403,2009-12-16,2011-11-22,706,17,0
13404,2011-05-11,2011-12-08,211,1,0
13405,2009-12-15,2011-09-26,650,74,0
13406,2010-03-18,2010-10-08,204,427,1
13407,2010-02-16,2010-05-10,83,578,1
13408,2009-12-04,2011-12-08,734,1,0
13410,2009-12-08,2011-11-15,707,24,0
13411,2011-08-24,2011-08-24,0,107,1
13412,2010-03-29,2010-03-29,0,620,1
13413,2010-01-21,2010-03-10,48,639,1
13414,2010-04-15,2011-07-29,470,133,1
13415,2009-12-11,2010-08-24,256,472,1
13416,2009-12-03,2011-10-27,693,43,0
13417,2010-02-08,2011-12-05,665,4,0
13418,2009-12-11,2011-11-28,717,11,0
13419,2011-10-07,2011-10-07,0,63,0
13420,2011-06-22,2011-07-13,21,149,1
13421,2010-02-14,2011-10-30,623,40,0
13422,2011-10-06,2011-10-06,0,64,0
13423,2010-10-07,2010-10-07,0,428,1
13424,2010-09-16,2010-09-16,0,449,1
13425,2010-05-09,2011-08-23,471,108,1
13426,2009-12-09,2011-12-09,730,0,0
13427,2009-12-17,2011-11-20,703,19,0
13428,2010-07-13,2011-11-29,504,10,0
13429,2011-09-25,2011-11-29,65,10,0
13430,2011-09-14,2011-11-21,68,18,0
13431,2010-02-18,2011-10-03,592,67,0
13432,2010-04-06,2010-05-17,41,571,1
13433,2010-01-12,2010-07-26,195,501,1
13434,2010-02-22,2011-09-26,581,74,0
13435,2010-07-27,2011-12-04,495,5,0
13436,2011-12-08,2011-12-08,0,1,0
13437,2011-06-02,2011-11-25,176,14,0
13438,2010-06-10,2010-06-10,0,547,1
13439,2010-07-01,2011-03-29,271,255,1
13440,2010-09-14,2010-10-12,28,423,1
13441,2010-10-04,2011-09-09,340,91,1
13442,2009-12-01,2010-02-10,71,667,1
13443,2010-01-31,2010-09-17,229,448,1
13444,2010-07-21,2010-11-30,132,374,1
13445,2010-03-23,2010-03-23,0,626,1
13446,2010-02-14,2010-10-05,233,430,1
13447,2011-11-04,2011-11-16,12,23,0
13448,2009-12-06,2011-11-23,717,16,0
13449,2011-11-16,2011-11-16,0,23,0
13450,2010-04-15,2011-11-13,577,26,0
13451,2010-03-21,2011-11-13,602,26,0
13452,2010-08-24,2011-03-25,213,259,1
13453,2010-11-02,2011-06-27,237,165,1
13454,2010-03-08,2010-03-08,0,641,1
13455,2009-12-09,2011-11-15,706,24,0
13456,2011-05-16,2011-11-22,190,17,0
13457,2009-12-02,2010-01-20,49,688,1
13458,2010-11-16,2011-12-02,381,7,0
13459,2010-01-26,2010-03-25,58,624,1
13460,2011-10-21,2011-11-10,20,29,0
13461,2010-04-21,2011-11-01,559,38,0
13462,2009-12-14,2011-04-01,473,252,1
13464,2010-03-31,2011-10-12,560,58,0
13465,2010-05-02,2010-09-19,140,446,1
13466,2010-03-21,2011-06-08,444,184,1
13467,2011-11-03,2011-11-29,26,10,0
13468,2009-12-03,2011-12-08,735,1,0
13469,2010-02-24,2010-02-24,0,653,1
13470,2011-08-16,2011-09-01,16,99,1
13471,2011-10-23,2011-12-08,46,1,0
13472,2010-06-02,2010-09-02,92,463,1
13473,2009-12-15,2011-10-10,664,60,0
13474,2010-08-01,2011-04-17,259,236,1
13475,2011-02-14,2011-06-01,107,191,1
13476,2010-03-05,2011-06-14,466,178,1
13477,2010-01-25,2011-11-02,646,37,0
13478,2010-01-31,2010-08-27,208,469,1
13479,2010-08-19,2011-05-23,277,200,1
13480,2010-01-29,2010-10-19,263,416,1
13481,2009-12-04,2011-10-25,690,45,0
13482,2010-03-22,2011-04-21,395,232,1
13483,2011-10-05,2011-10-05,0,65,0
13484,2010-03-10,2011-04-12,398,241,1
13485,2009-12-03,2011-04-20,503,233,1
13486,2011-07-07,2011-09-22,77,78,0
13487,2009-12-05,2011-10-13,677,57,0
13488,2010-01-25,2011-11-22,666,17,0
13489,2011-02-18,2011-08-26,189,105,1
13490,2010-02-23,2010-02-23,0,654,1
13491,2009-12-07,2011-10-19,681,51,0
13492,2011-05-09,2011-07-26,78,136,1
13493,2011-02-25,2011-03-09,12,275,1
13494,2011-02-01,2011-02-01,0,311,1
13495,2009-12-07,2011-12-02,725,7,0
13496,2010-12-15,2011-11-29,349,10,0
13497,2010-02-08,2011-03-02,387,282,1
13498,2009-12-09,2009-12-09,0,730,1
13499,2011-03-15,2011-11-22,252,17,0
13500,2010-11-03,2011-11-16,378,23,0
13501,2010-05-18,2011-02-24,282,288,1
13502,2010-06-09,2011-11-23,532,16,0
13503,2010-02-16,2011-09-29,590,71,0
13504,2011-10-06,2011-10-06,0,64,0
13505,2011-04-21,2011-09-28,160,72,0
13506,2010-09-05,2011-01-27,144,316,1
13507,2011-07-17,2011-12-06,142,3,0
13508,2010-03-07,2011-04-10,399,243,1
13509,2010-07-20,2011-12-01,499,8,0
13510,2009-12-21,2011-12-08,717,1,0
13511,2010-02-01,2010-02-01,0,676,1
13512,2010-05-05,2011-03-24,323,260,1
13513,2010-02-22,2011-08-05,529,126,1
13514,2010-01-26,2011-09-27,609,73,0
13515,2010-03-05,2011-09-28,572,72,0
13516,2010-10-18,2011-11-18,396,21,0
13517,2011-06-13,2011-10-11,120,59,0
13518,2011-09-15,2011-09-15,0,85,0
13519,2010-09-23,2011-09-22,364,78,0
13520,2009-12-17,2011-10-12,664,58,0
13521,2011-11-29,2011-12-08,9,1,0
13522,2011-11-09,2011-11-09,0,30,0
13523,2010-11-02,2011-11-06,369,33,0
13524,2011-05-04,2011-10-30,179,40,0
13525,2011-04-05,2011-11-25,234,14,0
13526,2009-12-01,2009-12-01,0,738,1
13527,2010-01-21,2011-11-06,654,33,0
13529,2011-05-19,2011-09-22,126,78,0
13530,2010-03-15,2010-03-15,0,634,1
13531,2009-12-03,2011-05-18,531,205,1
13532,2011-11-06,2011-11-06,0,33,0
13533,2011-03-17,2011-06-10,85,182,1
13534,2010-07-07,2011-12-07,518,2,0
13535,2010-11-02,2010-11-02,0,402,1
13536,2011-09-25,2011-12-08,74,1,0
13537,2010-09-14,2010-10-10,26,425,1
13538,2010-02-02,2011-10-27,632,43,0
13539,2010-04-28,2011-09-15,505,85,0
13540,2010-02-22,2010-08-29,188,467,1
13541,2010-05-18,2010-10-08,143,427,1
13542,2009-12-10,2010-11-28,353,376,1
13543,2010-01-21,2010-03-15,53,634,1
13544,2010-03-05,2011-10-31,605,39,0
13545,2010-06-13,2010-11-14,154,390,1
13546,2010-10-11,2011-11-27,412,12,0
13547,2010-10-27,2010-10-27,0,408,1
13548,2010-08-25,2011-09-04,375,96,1
13549,2010-11-17,2011-11-14,362,25,0
13550,2010-11-21,2010-11-21,0,383,1
13551,2010-02-11,2011-01-24,347,319,1
13552,2010-02-19,2011-10-04,592,66,0
13553,2010-02-03,2010-02-03,0,674,1
13554,2010-09-19,2010-11-24,66,380,1
13555,2010-01-19,2011-09-27,616,73,0
13556,2010-09-30,2010-10-06,6,429,1
13557,2009-12-08,2011-11-11,703,28,0
13558,2011-10-02,2011-12-04,63,5,0
13559,2010-06-14,2010-07-15,31,512,1
13560,2011-12-02,2011-12-02,0,7,0
13561,2010-02-28,2011-05-08,434,215,1
13562,2010-01-14,2011-09-19,613,81,0
13563,2011-07-22,2011-09-16,56,84,0
13564,2009-12-02,2011-07-18,593,144,1
13565,2010-10-24,2011-11-20,392,19,0
13566,2010-03-10,2011-10-30,599,40,0
13567,2010-06-16,2010-10-07,113,428,1
13568,2011-06-19,2011-06-19,0,173,1
13569,2010-10-07,2011-11-22,411,17,0
13570,2011-04-10,2011-04-10,0,243,1
